Wall time,Step,Value
1739023892.958156,0,2.011375904083252
1739024241.2280035,1,1.8525066375732422
1739024601.3811326,2,1.779780387878418
1739024959.1379573,3,1.727731466293335
1739025323.4027188,4,1.6767115592956543
1739025685.049811,5,1.6384387016296387
1739026042.5429325,6,1.6030383110046387
1739026400.0155528,7,1.571953296661377
1739026757.7712796,8,1.553401231765747
1739027116.0996869,9,1.5303099155426025
1739027475.6429574,10,1.494450330734253
1739027841.7657413,11,1.4720854759216309
1739028206.9517865,12,1.4396568536758423
1739028573.7345705,13,1.4155659675598145
1739028941.7108548,14,1.3864154815673828
1739029309.752148,15,1.3725837469100952
1739029677.5626695,16,1.3447421789169312
1739030046.1393054,17,1.3174726963043213
1739030413.8738124,18,1.3026212453842163
1739030780.7009635,19,1.279652714729309
1739031145.7666383,20,1.2540154457092285
1739031509.1107178,21,1.2322005033493042
1739031875.1819742,22,1.2202199697494507
1739032241.0773795,23,1.200545310974121
1739032607.4757082,24,1.1765120029449463
1739032973.641585,25,1.1664613485336304
1739033338.6556416,26,1.1470208168029785
1739033703.7536845,27,1.1356927156448364
1739034068.5073967,28,1.1176913976669312
1739034435.3483686,29,1.0954768657684326
1739034803.4126089,30,1.0801597833633423
1739035177.8600733,31,1.073156714439392
1739035551.6458695,32,1.0564168691635132
1739035926.2667558,33,1.038272738456726
1739036299.3652878,34,1.0252732038497925
1739036672.6534984,35,1.0144612789154053
1739037047.865094,36,1.0038820505142212
1739037422.323446,37,0.9947706460952759
1739037796.4685054,38,0.9840772747993469
1739038170.646851,39,0.9743422865867615
1739038545.0118852,40,0.9547182321548462
1739038919.4904518,41,0.9574807286262512
1739039293.9733858,42,0.9432804584503174
1739039668.5943375,43,0.9295160174369812
1739040042.4833724,44,0.9174917936325073
1739040417.1604905,45,0.9122400283813477
1739040791.9619582,46,0.9050719141960144
1739041165.6059153,47,0.8917620778083801
1739041542.7046895,48,0.8819693922996521
1739041918.7406242,49,0.8757167458534241
1739042294.1610446,50,0.8689772486686707
1739042669.0161557,51,0.8533841967582703
1739043043.9418747,52,0.8480953574180603
1739043418.1381052,53,0.8336368799209595
1739043792.9316387,54,0.830881655216217
1739044167.3121588,55,0.8217328190803528
1739044542.6218116,56,0.8059382438659668
1739044916.5461574,57,0.7971810102462769
1739045290.8415449,58,0.7882398962974548
1739045664.4793575,59,0.7764812707901001
1739046039.7948995,60,0.7687380909919739
1739046413.8180451,61,0.7598912119865417
1739046789.4320416,62,0.7552831768989563
1739047164.4364326,63,0.7437313199043274
1739047539.2772632,64,0.7336621284484863
1739047914.459723,65,0.7180786728858948
1739048296.3722248,66,0.7125341296195984
1739048670.1557488,67,0.7075186371803284
1739049046.5633879,68,0.6979796290397644
1739049421.8392763,69,0.6802005171775818
1739049796.32264,70,0.6699897646903992
1739050172.1233852,71,0.6590944528579712
1739050550.0753505,72,0.6503092646598816
