Wall time,Step,Value
1738281610.0114386,0,1.7277230024337769
1738281622.1191242,1,1.4492557048797607
1738281634.2665305,2,1.2912931442260742
1738281646.034388,3,1.1652424335479736
1738281658.074678,4,1.0727248191833496
1738281670.1650655,5,0.9961095452308655
1738281682.2047956,6,0.9323788285255432
1738281694.420341,7,0.8768417239189148
1738281706.4552584,8,0.8283288478851318
1738281718.5058177,9,0.7873669266700745
1738281730.1828325,10,0.7469109296798706
1738281742.200864,11,0.710211992263794
1738281754.4483685,12,0.6758478283882141
1738281766.542134,13,0.6499552130699158
1738281778.6587744,14,0.6276483535766602
1738281790.844101,15,0.6020841598510742
1738281802.775727,16,0.5867428183555603
1738281814.8095126,17,0.5695379376411438
1738281826.9806767,18,0.5474493503570557
1738281839.2971535,19,0.539029598236084
1738281851.5751019,20,0.5213605165481567
1738281864.281182,21,0.5065916180610657
1738281878.618528,22,0.48931917548179626
1738281890.9869423,23,0.4855431020259857
1738281905.120018,24,0.4721430242061615
1738281917.2664056,25,0.4648517966270447
1738281929.4454083,26,0.4481565058231354
1738281941.561807,27,0.4383597671985626
1738281953.768505,28,0.4334948658943176
1738281965.521594,29,0.4252079129219055
1738281977.956987,30,0.42104101181030273
1738281990.6823266,31,0.4098840355873108
1738282003.4075408,32,0.4019663333892822
1738282016.0723023,33,0.392333984375
1738282028.3035853,34,0.3881402611732483
1738282040.2855806,35,0.38496530055999756
1738282052.496724,36,0.37799882888793945
1738282065.0400932,37,0.3641121983528137
1738282077.7850077,38,0.36532655358314514
1738282090.0443747,39,0.3628738224506378
1738282102.1147826,40,0.3519398272037506
1738282114.6721578,41,0.35173341631889343
1738282126.989894,42,0.345890611410141
1738282139.2204635,43,0.3402617275714874
1738282151.7559323,44,0.32742229104042053
1738282164.3580875,45,0.3276880085468292
1738282176.8043888,46,0.3261950612068176
1738282189.3612611,47,0.32306092977523804
1738282201.3096814,48,0.31363770365715027
1738282213.9980419,49,0.31325066089630127
1738282226.9283218,50,0.3117566406726837
1738282239.8886435,51,0.3018893301486969
1738282252.4643242,52,0.300234854221344
1738282264.8199997,53,0.2997177839279175
1738282276.9822187,54,0.29229867458343506
1738282289.6347723,55,0.28907230496406555
1738282302.0538094,56,0.2856050431728363
1738282314.826249,57,0.2841218411922455
1738282327.6173835,58,0.28310054540634155
1738282340.4762921,59,0.275880366563797
1738282352.5960488,60,0.2670658826828003
1738282365.03432,61,0.2698076069355011
1738282377.8665466,62,0.2630805969238281
1738282390.6214514,63,0.2609789967536926
1738282403.1790233,64,0.2581140100955963
1738282415.8036447,65,0.2569265067577362
1738282428.4411657,66,0.2515462040901184
1738282440.879784,67,0.25161096453666687
1738282453.5708382,68,0.24572773277759552
1738282466.5884938,69,0.24572889506816864
1738282479.423953,70,0.24194715917110443
1738282492.357616,71,0.24035833775997162
1738282505.12567,72,0.2382224202156067
1738282517.2570996,73,0.23669737577438354
1738282530.040958,74,0.2354467660188675
1738282542.461018,75,0.22924815118312836
1738282555.2482576,76,0.22487154603004456
1738282567.855839,77,0.22001755237579346
1738282580.4759812,78,0.22099395096302032
1738282593.008202,79,0.2181030958890915
1738282606.1309516,80,0.2142350673675537
1738282618.8388295,81,0.21600139141082764
1738282631.7083173,82,0.21403485536575317
1738282643.9834983,83,0.20633089542388916
1738282656.5706859,84,0.20743882656097412
1738282668.4915652,85,0.20048893988132477
1738282681.1899312,86,0.20459546148777008
1738282694.1762602,87,0.1976141780614853
1738282707.7689924,88,0.19288593530654907
1738282720.5401545,89,0.1955101042985916
1738282732.883238,90,0.1864342838525772
1738282744.5932434,91,0.1904323399066925
1738282757.0126436,92,0.188233882188797
1738282769.148871,93,0.18223246932029724
1738282781.314897,94,0.18273961544036865
1738282793.9022825,95,0.17907875776290894
1738282806.3874125,96,0.17998099327087402
1738282818.538176,97,0.17619454860687256
1738282830.9818885,98,0.17061232030391693
1738282843.110622,99,0.16680727899074554
1738282855.332805,100,0.16781824827194214
1738282867.451627,101,0.16392424702644348
1738282879.6429489,102,0.16223567724227905
1738282891.7613397,103,0.1607457995414734
1738282903.5076473,104,0.15688404440879822
1738282915.7270184,105,0.15602713823318481
1738282927.8384273,106,0.15209490060806274
1738282939.9354417,107,0.15055178105831146
1738282952.1172147,108,0.15167571604251862
1738282964.2372687,109,0.14842751622200012
1738282976.3708463,110,0.14501294493675232
1738282988.224043,111,0.14554905891418457
1738283000.3664894,112,0.14077086746692657
1738283012.621967,113,0.13914711773395538
1738283024.8525262,114,0.1352209597826004
1738283037.0155458,115,0.13359685242176056
1738283049.2061756,116,0.13492880761623383
1738283060.9721625,117,0.12845414876937866
1738283073.0914164,118,0.1270136535167694
1738283085.1632416,119,0.12750406563282013
1738283097.3487086,120,0.12525975704193115
1738283109.5277212,121,0.1228470578789711
1738283121.718608,122,0.11763875931501389
1738283134.009115,123,0.11683318763971329
1738283153.7235742,124,0.1164340227842331
1738283165.805464,125,0.11388104408979416
1738283177.8606868,126,0.1110907644033432
1738283190.1911066,127,0.11108231544494629
1738283202.6461415,128,0.10815871506929398
1738283214.9715068,129,0.10550194978713989
1738283226.9633512,130,0.10329251736402512
1738283238.8892531,131,0.10447690635919571
1738283250.937836,132,0.09988665580749512
1738283263.2902014,133,0.10147939622402191
1738283275.4814,134,0.09657347947359085
1738283287.6110566,135,0.09429953992366791
1738283299.5669727,136,0.09416482597589493
1738283311.2014945,137,0.09323371946811676
1738283323.308161,138,0.09291307628154755
1738283335.3902457,139,0.08964195847511292
1738283347.5072143,140,0.08511422574520111
1738283359.8692036,141,0.08663471043109894
1738283372.2642176,142,0.0861729085445404
1738283384.4709914,143,0.0824630856513977
1738283396.615984,144,0.08004722744226456
1738283408.9408193,145,0.07779242843389511
1738283421.6731472,146,0.07857970148324966
1738283434.1805832,147,0.07777523994445801
1738283446.355012,148,0.07519777864217758
1738283458.3461962,149,0.07428834587335587
1738283469.9671106,150,0.07304388284683228
1738283481.9551876,151,0.07137396186590195
1738283493.9862082,152,0.06660087406635284
1738283506.1280625,153,0.06881403177976608
1738283518.1281571,154,0.06696625053882599
1738283530.1257052,155,0.06557507812976837
1738283541.9483325,156,0.06459280103445053
1738283553.7291615,157,0.06291574984788895
1738283565.7340128,158,0.06578364223241806
1738283577.9795077,159,0.059760238975286484
1738283590.0246542,160,0.06029219552874565
1738283601.9539664,161,0.05953030288219452
1738283613.888932,162,0.05774172022938728
1738283625.3974528,163,0.0571809858083725
1738283637.3564258,164,0.055979300290346146
1738283649.248946,165,0.05579761043190956
1738283661.1527,166,0.05517242103815079
1738283673.163514,167,0.05294745787978172
1738283685.1222446,168,0.05437466874718666
1738283697.0278797,169,0.05190034583210945
1738283708.4908464,170,0.051348332315683365
1738283720.4036822,171,0.051768843084573746
1738283732.2581925,172,0.04936552792787552
1738283744.1278741,173,0.050024911761283875
1738283756.0435593,174,0.04831995442509651
1738283767.9403768,175,0.04777645692229271
1738283779.8421888,176,0.0484701506793499
1738283791.421117,177,0.049239881336688995
1738283803.3093822,178,0.0464293509721756
1738283815.2034912,179,0.046090107411146164
1738283827.0823047,180,0.04597323760390282
1738283838.9222329,181,0.045332133769989014
1738283850.8375716,182,0.0440547913312912
1738283862.5437005,183,0.046454381197690964
1738283874.2002375,184,0.04533245041966438
1738283886.077534,185,0.04335886612534523
1738283897.990626,186,0.04596864432096481
1738283909.8869932,187,0.04271974414587021
1738283921.8433983,188,0.04283154010772705
1738283933.7602742,189,0.044624440371990204
1738283945.4431927,190,0.045044902712106705
1738283957.2661605,191,0.0430978499352932
1738283969.1502783,192,0.04274291545152664
1738283981.068019,193,0.042629871517419815
1738283992.9654043,194,0.04240022599697113
1738284004.870267,195,0.04132538288831711
1738284016.7604754,196,0.04288463294506073
1738284028.273267,197,0.04093962535262108
1738284040.1482708,198,0.043069858103990555
1738284052.0327497,199,0.0425940677523613
