Wall time,Step,Value
1739094375.1215177,0,1.7323802709579468
1739094465.2958682,1,1.4270938634872437
1739094555.4012203,2,1.3272814750671387
1739094645.8973167,3,1.2704776525497437
1739094736.5605395,4,1.2554216384887695
1739094827.3513112,5,1.2537020444869995
1739094918.1922588,6,1.2766426801681519
1739095009.4369085,7,1.3049991130828857
1739095100.455327,8,1.3304810523986816
1739095191.630601,9,1.3667283058166504
1739095283.062072,10,1.3207513093948364
1739095374.6248827,11,1.2645132541656494
1739095466.289185,12,1.1905206441879272
1739095558.5260744,13,1.12899649143219
1739095650.7184536,14,1.0635082721710205
1739095743.0058634,15,1.0114747285842896
1739095835.8499637,16,0.967878520488739
1739095929.5510032,17,0.9187610149383545
1739096024.0964022,18,0.8793147206306458
1739096119.20887,19,0.8529796004295349
1739096213.98609,20,0.8208405375480652
1739096309.4331965,21,0.7940789461135864
1739096405.4481254,22,0.7720632553100586
1739096501.4719083,23,0.744604766368866
1739096597.864588,24,0.7330704927444458
1739096694.312428,25,0.7057703733444214
1739096789.9426744,26,0.6905069947242737
1739096885.525028,27,0.6712465882301331
1739096981.496811,28,0.6569858193397522
1739097077.5835736,29,0.6388595700263977
1739097173.1971366,30,0.626751184463501
1739097268.3666024,31,0.6104216575622559
1739097363.8085325,32,0.6018981337547302
1739097459.496941,33,0.5856755375862122
1739097555.393693,34,0.570997416973114
1739097652.486876,35,0.5576083064079285
1739097750.56588,36,0.5494879484176636
1739097848.1245172,37,0.5368193984031677
1739097943.4934723,38,0.5299357771873474
1739098039.0794923,39,0.5164161920547485
1739098135.3015661,40,0.5043297410011292
1739098231.5316055,41,0.4983489513397217
1739098327.0586417,42,0.4882197678089142
1739098422.3769376,43,0.47626638412475586
1739098518.923136,44,0.46883755922317505
1739098614.5959024,45,0.46208319067955017
1739098710.5827954,46,0.45148760080337524
1739098805.911024,47,0.44490012526512146
1739098901.0780866,48,0.43648549914360046
1739098995.6546996,49,0.4317569136619568
1739099089.6895165,50,0.421857625246048
1739099180.8216267,51,0.4119769334793091
1739099271.4650378,52,0.40123647451400757
1739099363.041685,53,0.3958803117275238
