Wall time,Step,Value
1739033401.3661897,128,0.12157480418682098
1739033433.1401613,129,0.1300167590379715
1739033463.3077097,130,0.1184491366147995
1739033493.0480082,131,0.11271557211875916
1739033523.7817004,132,0.10833173245191574
1739033556.1159718,133,0.11003659665584564
1739033587.7407002,134,0.10310235619544983
1739033618.7203429,135,0.09658526629209518
1739033648.4448528,136,0.09393208473920822
1739033679.5383396,137,0.09436633437871933
1739033710.8723142,138,0.08743222057819366
1739033742.4818752,139,0.08244084566831589
1739033773.6145675,140,0.074223592877388
1739033802.9866982,141,0.07710673660039902
1739033834.3552008,142,0.07250421494245529
1739033866.321244,143,0.06906068325042725
1739033897.911357,144,0.06523240357637405
1739033929.4048815,145,0.06382013857364655
1739033958.8958097,146,0.056914009153842926
1739033989.8954065,147,0.06120855733752251
1739034020.3281615,148,0.05359292030334473
1739034052.7661629,149,0.05234444886445999
1739034084.6499834,150,0.047777608036994934
1739034114.5541005,151,0.046661388128995895
1739034143.91338,152,0.04556301236152649
1739034175.348734,153,0.04441693425178528
1739034207.6271856,154,0.044172875583171844
1739034238.7535715,155,0.03816903755068779
1739034269.2451265,156,0.03735380992293358
1739034299.1390584,157,0.03284237161278725
1739034329.9513693,158,0.034246332943439484
1739034361.9630919,159,0.033559538424015045
1739034393.6621974,160,0.02942371368408203
1739034423.6313634,161,0.0302564799785614
1739034453.0273914,162,0.027054591104388237
1739034484.2223809,163,0.02528887428343296
1739034516.4644923,164,0.02356460504233837
1739034548.1035728,165,0.022641079500317574
1739034578.0915024,166,0.022425521165132523
1739034607.5597084,167,0.020448114722967148
1739034636.8917122,168,0.019351836293935776
1739034667.484282,169,0.016763674095273018
1739034698.830013,170,0.01788831315934658
1739034730.485101,171,0.015392281115055084
1739034760.8285975,172,0.015248768031597137
1739034790.3117013,173,0.014240824617445469
1739034821.0269148,174,0.013555721379816532
1739034852.6716118,175,0.013349128887057304
1739034883.4788888,176,0.012286081910133362
1739034913.6915693,177,0.012455797754228115
1739034943.1820247,178,0.011901620775461197
1739034972.291053,179,0.010302419774234295
1739035002.7433515,180,0.00953327864408493
1739035034.1195033,181,0.009464660659432411
1739035065.2521858,182,0.010469176806509495
1739035095.665203,183,0.00848929863423109
1739035125.3733597,184,0.008699016645550728
1739035156.2123544,185,0.00908620934933424
1739035188.039725,186,0.008306256495416164
1739035219.3347952,187,0.007435542531311512
1739035250.5736065,188,0.00714563624933362
1739035280.0903223,189,0.0073318881914019585
1739035310.9149559,190,0.0068110693246126175
1739035342.4138143,191,0.006728394888341427
1739035374.376345,192,0.006692921277135611
1739035406.011892,193,0.006412271410226822
1739035435.6628103,194,0.006486459635198116
1739035466.852734,195,0.006510560400784016
1739035498.3840938,196,0.006281623616814613
1739035530.535554,197,0.00626669405028224
1739035561.290451,198,0.005860013887286186
1739035590.6793077,199,0.006518713664263487
