Wall time,Step,Value
1738281610.0115077,0,38.06399917602539
1738281622.1191754,1,47.88199996948242
1738281634.2665868,2,54.03200149536133
1738281646.0344372,3,58.80400085449219
1738281658.0747974,4,62.268001556396484
1738281670.1651251,5,64.947998046875
1738281682.204853,6,67.09200286865234
1738281694.420393,7,69.14199829101562
1738281706.4553075,8,71.10800170898438
1738281718.5058699,9,72.447998046875
1738281730.1828976,10,73.87200164794922
1738281742.2009099,11,74.91000366210938
1738281754.448424,12,76.26599884033203
1738281766.5421958,13,77.51000213623047
1738281778.6588244,14,78.13200378417969
1738281790.844153,15,78.87200164794922
1738281802.775774,16,79.60800170898438
1738281814.809575,17,80.0979995727539
1738281826.9807303,18,80.86399841308594
1738281839.2972217,19,81.25199890136719
1738281851.575161,20,81.99400329589844
1738281864.2814271,21,82.33200073242188
1738281878.6185827,22,82.77200317382812
1738281890.987011,23,83.05999755859375
1738281905.1200783,24,83.38200378417969
1738281917.2664738,25,83.69599914550781
1738281929.4455032,26,84.24800109863281
1738281941.5618565,27,84.73600006103516
1738281953.7685773,28,84.80999755859375
1738281965.5216527,29,85.14600372314453
1738281977.9570348,30,85.31800079345703
1738281990.6823978,31,85.71800231933594
1738282003.4076118,32,85.96199798583984
1738282016.0723543,33,86.3280029296875
1738282028.3036408,34,86.46199798583984
1738282040.2856407,35,86.29199981689453
1738282052.4967694,36,86.69000244140625
1738282065.0402048,37,87.41799926757812
1738282077.7851038,38,87.16600036621094
1738282090.0444593,39,87.29399871826172
1738282102.1148863,40,87.66799926757812
1738282114.6722083,41,87.62200164794922
1738282126.9899476,42,87.87200164794922
1738282139.220514,43,88.10600280761719
1738282151.755989,44,88.4800033569336
1738282164.3581579,45,88.46399688720703
1738282176.8044355,46,88.47000122070312
1738282189.3613164,47,88.56199645996094
1738282201.3097312,48,89.11000061035156
1738282213.9980974,49,89.01200103759766
1738282226.928438,50,89.0479965209961
1738282239.8887544,51,89.39800262451172
1738282252.4643862,52,89.46800231933594
1738282264.8201113,53,89.5719985961914
