Wall time,Step,Value
1739018023.7317066,0,26.670000076293945
1739018118.73534,1,33.24399948120117
1739018213.6541936,2,35.39400100708008
1739018308.5520644,3,36.79399871826172
1739018403.1443973,4,38.52000045776367
1739018498.5955682,5,39.40399932861328
1739018594.607389,6,40.54999923706055
1739018690.3585835,7,41.79399871826172
1739018786.4378967,8,42.83000183105469
1739018882.6621246,9,43.68600082397461
1739018978.6710894,10,44.79999923706055
1739019074.2983053,11,45.709999084472656
1739019170.8232372,12,47.262001037597656
1739019267.2038288,13,47.99599838256836
1739019451.0700479,0,26.76799964904785
1739019548.2602777,1,32.34199905395508
1739019644.284362,2,35.41999816894531
1739019739.9561288,3,37.301998138427734
1739019837.0728855,4,38.85599899291992
1739019940.7754233,5,39.25199890136719
1739020036.6831555,6,40.34199905395508
1739020133.2659855,7,41.189998626708984
1739020229.2589173,8,41.72999954223633
1739020324.3213336,9,43.00400161743164
1739020420.23496,10,44.09000015258789
1739020517.26958,11,45.26599884033203
1739020614.3952703,12,46.11199951171875
1739020710.7840276,13,47.52399826049805
1739020807.84812,14,48.45199966430664
1739020904.5414546,15,49.198001861572266
1739021001.4501412,16,49.86000061035156
1739021098.6692832,17,51.051998138427734
1739021221.0448186,18,51.5359992980957
1739021327.259845,19,52.5099983215332
1739021424.8561544,20,53.38199996948242
1739021522.4515092,21,54.60599899291992
1739021620.288831,22,55.220001220703125
1739021722.9371345,23,56.25
1739021821.999362,24,56.72999954223633
1739021919.1191757,25,57.487998962402344
1739022015.843063,26,58.72200012207031
1739022112.1186464,27,59.23400115966797
1739022207.9726152,28,60.02000045776367
1739022303.7235081,29,60.305999755859375
1739022399.5697176,30,61.534000396728516
1739022494.8317137,31,61.92599868774414
1739022590.4541588,32,62.4379997253418
1739022686.0396764,33,63.42599868774414
1739022781.6815026,34,63.88999938964844
1739022876.6612275,35,64.72599792480469
1739022970.3223994,36,64.62999725341797
1739023081.245409,37,65.47200012207031
1739023217.946152,38,66.05000305175781
1739023353.5222235,39,66.28600311279297
1739023490.1277068,40,66.51000213623047
1739023623.7131503,41,67.58000183105469
1739023758.598065,42,67.76799774169922
1739023893.2973213,43,68.38999938964844
1739024026.947327,44,68.43800354003906
1739024159.7048607,45,68.66400146484375
1739024293.861208,46,69.7959976196289
1739024428.8352897,47,69.8280029296875
1739024564.5543556,48,70.302001953125
1739024702.5648763,49,69.88400268554688
1739024799.5798395,50,71.03199768066406
1739024893.9276452,51,71.22799682617188
1739024988.563665,52,71.6500015258789
1739025083.3339033,53,72.1240005493164
1739025178.0213435,54,71.9800033569336
1739025272.597701,55,72.43199920654297
1739025367.3992648,56,73.04000091552734
1739025461.963256,57,73.77400207519531
1739025555.9658723,58,73.66999816894531
1739025650.3131733,59,74.15599822998047
1739025744.7950342,60,73.86000061035156
1739025839.5819364,61,74.74199676513672
1739025933.6963904,62,75.23200225830078
1739026028.3532832,63,75.53800201416016
1739026122.886734,64,75.62999725341797
1739026217.2051427,65,75.9260025024414
1739026311.452978,66,76.35600280761719
1739026406.40676,67,76.76399993896484
1739026501.992185,68,76.83000183105469
1739026596.3327715,69,76.7699966430664
1739026690.9514303,70,77.45600128173828
1739026785.5322106,71,77.76799774169922
1739026880.083113,72,77.91400146484375
1739026974.1292562,73,78.56199645996094
1739027068.51197,74,78.5739974975586
1739027162.805703,75,78.53600311279297
1739027256.8984232,76,79.1500015258789
1739027351.4382339,77,79.69400024414062
1739027445.7590249,78,79.66999816894531
1739027540.2794738,79,79.89600372314453
1739027634.0797849,80,80.00399780273438
1739027728.3583717,81,80.36199951171875
1739027822.6272478,82,80.97000122070312
1739027916.9735522,83,81.06800079345703
1739028011.061521,84,81.1500015258789
1739028105.1738646,85,81.48799896240234
1739028199.3943675,86,81.80400085449219
1739028293.2503774,87,82.10600280761719
1739028387.6263516,88,82.31600189208984
1739028481.7972856,89,82.80799865722656
1739028575.7082684,90,82.54199981689453
1739028669.7944343,91,83.24199676513672
1739028764.0765996,92,83.45999908447266
1739028858.975276,93,83.83399963378906
1739028952.785641,94,83.97799682617188
1739029047.0132375,95,84.23400115966797
1739029141.2711987,96,84.64399719238281
1739029235.4148612,97,84.61000061035156
1739029329.0642047,98,85.12999725341797
1739029423.0567544,99,85.26000213623047
1739029517.0248656,100,85.76000213623047
1739029610.5830777,101,85.65799713134766
1739029704.4156802,102,86.26799774169922
1739029798.3405619,103,86.77400207519531
1739029892.16966,104,86.8479995727539
1739029985.6969347,105,87.35600280761719
1739030079.841077,106,87.34200286865234
1739030173.8870726,107,87.73200225830078
1739030267.796182,108,87.947998046875
1739030361.6307929,109,88.17400360107422
1739030455.5685763,110,88.81999969482422
1739030549.5593708,111,89.0199966430664
1739030643.2789466,112,89.22599792480469
1739030737.2663054,113,89.53199768066406
1739030831.5909104,114,89.95600128173828
1739030926.946284,115,90.0199966430664
1739031021.2233868,116,90.33399963378906
1739031115.6823666,117,90.5739974975586
1739031210.3115177,118,90.69000244140625
1739031304.394678,119,91.20999908447266
1739031398.9471602,120,91.58999633789062
1739031493.4027598,121,91.77200317382812
1739031587.917841,122,92.2760009765625
1739031687.6691313,123,92.0479965209961
1739031783.9368675,124,92.69599914550781
1739031877.3607888,125,92.55799865722656
1739031970.1175163,126,93.10399627685547
1739032063.2542396,127,93.1240005493164
1739032156.4045851,128,93.60800170898438
1739032249.6735947,129,93.83599853515625
1739032341.074277,130,94.03800201416016
1739032434.3154957,131,94.33799743652344
1739032527.5702546,132,94.5260009765625
1739032621.2945783,133,94.78199768066406
1739032714.5515332,134,94.8239974975586
1739032807.8646026,135,95.08000183105469
1739032901.248758,136,95.41400146484375
1739032994.2993855,137,95.59600067138672
1739033087.8582025,138,95.63600158691406
1739033181.9296825,139,95.96600341796875
1739033275.7587304,140,95.91400146484375
1739033368.4595187,141,96.31999969482422
1739033462.5323648,142,96.24400329589844
1739033556.4095602,143,96.552001953125
1739033649.3858266,144,96.68599700927734
1739033743.1820886,145,96.93599700927734
1739033837.4966304,146,96.78600311279297
1739033931.093001,147,97.2020034790039
1739034023.7422905,148,97.2020034790039
1739034116.9170623,149,97.4020004272461
1739034210.3724713,150,97.42400360107422
1739034304.0793025,151,97.72000122070312
1739034397.6814978,152,97.64199829101562
1739034491.5317929,153,97.99400329589844
1739034585.5656993,154,97.89800262451172
1739034679.3622859,155,98.05599975585938
1739034773.5453315,156,98.10600280761719
1739034868.208504,157,98.2979965209961
1739034962.7632368,158,98.26000213623047
1739035055.8047335,159,98.2760009765625
1739035150.000378,160,98.58399963378906
1739035244.80971,161,98.62000274658203
1739035338.9401114,162,98.63200378417969
1739035433.4653254,163,98.74199676513672
1739035529.0260835,164,98.84600067138672
1739035625.2798514,165,98.8239974975586
1739035720.9449306,166,98.91600036621094
1739035817.6444888,167,98.947998046875
1739035915.2543652,168,99.00599670410156
1739036012.6232245,169,99.0780029296875
1739036109.8608983,170,99.06999969482422
1739036207.2949967,171,99.16200256347656
1739036304.9437351,172,99.1780014038086
1739036401.908535,173,99.24600219726562
1739036499.7765408,174,99.21399688720703
1739036597.9124153,175,99.31400299072266
1739036696.076526,176,99.29000091552734
1739036794.1319358,177,99.3280029296875
1739036890.94334,178,99.32599639892578
1739036987.369308,179,99.36399841308594
1739037083.8438683,180,99.4540023803711
1739037180.7988632,181,99.41200256347656
1739037277.311893,182,99.5260009765625
1739037373.861928,183,99.50599670410156
1739037470.07393,184,99.47000122070312
1739037566.7811813,185,99.58000183105469
1739037662.9126625,186,99.54000091552734
1739037758.714523,187,99.58000183105469
1739037854.703831,188,99.56199645996094
1739037950.1962595,189,99.59600067138672
1739038045.6366167,190,99.63400268554688
1739038139.075099,191,99.62200164794922
1739038232.489756,192,99.60600280761719
1739038326.4827392,193,99.63999938964844
1739038419.5318477,194,99.6520004272461
1739038513.2794232,195,99.63200378417969
1739038607.008113,196,99.62799835205078
1739038700.5997438,197,99.65399932861328
1739038794.2595892,198,99.61000061035156
1739038888.3435771,199,99.67400360107422
