Wall time,Step,Value
1739031638.185324,72,76.97200012207031
1739031669.5527115,73,77.27200317382812
1739031701.498264,74,77.98200225830078
1739031731.7755544,75,78.53199768066406
1739031762.291995,76,78.96800231933594
1739031792.9266145,77,79.18399810791016
1739031824.3542154,78,79.72200012207031
1739031855.5200338,79,80.04399871826172
1739031887.5309298,80,80.40599822998047
1739031918.417896,81,80.87799835205078
1739031951.0231144,82,81.56400299072266
1739031983.296814,83,81.9000015258789
1739032015.30782,84,82.48799896240234
1739032045.6660047,85,82.56400299072266
1739032075.4709587,86,83.20800018310547
1739032106.9097466,87,83.37999725341797
1739032139.4581268,88,83.94200134277344
1739032171.5403085,89,84.26399993896484
1739032202.9355748,90,84.97200012207031
1739032233.2592356,91,85.1240005493164
1739032263.758267,92,85.4739990234375
1739032294.810559,93,86.06400299072266
1739032325.5818624,94,86.36000061035156
1739032356.6381226,95,86.7959976196289
1739032387.7581847,96,87.1520004272461
1739032418.8349543,97,87.61599731445312
1739032449.877524,98,87.7300033569336
1739032480.8227408,99,88.052001953125
1739032512.1472092,100,88.697998046875
1739032543.2842557,101,88.7020034790039
1739032574.5555093,102,89.01399993896484
1739032606.2042494,103,89.41799926757812
1739032637.1811006,104,90.00199890136719
1739032669.4796324,105,90.24199676513672
1739032700.7241557,106,90.28399658203125
1739032731.5541983,107,90.4280014038086
1739032764.061125,108,91.27200317382812
1739032796.2095685,109,91.34600067138672
1739032828.4583032,110,91.70600128173828
1739032860.3082376,111,91.96600341796875
1739032892.2269063,112,92.10800170898438
1739032924.1189103,113,92.47200012207031
1739032955.3863695,114,92.59400177001953
1739032986.58261,115,93.05799865722656
1739033018.0585766,116,93.2040023803711
1739033049.5187676,117,93.45800018310547
1739033083.090233,118,93.80599975585938
1739033116.3768086,119,93.54000091552734
1739033149.1420407,120,94.02799987792969
1739033181.9873602,121,94.27200317382812
1739033213.9189596,122,94.4260025024414
1739033245.7613435,123,94.7760009765625
1739033277.1344278,124,94.46399688720703
1739033307.9643643,125,95.12200164794922
1739033339.3270826,126,95.14800262451172
1739033369.937642,127,95.27400207519531
1739033401.3662488,128,95.87999725341797
1739033433.140221,129,95.59400177001953
1739033463.3077826,130,95.98600006103516
1739033493.0481026,131,96.1259994506836
1739033523.7817602,132,96.34400177001953
1739033556.116028,133,96.2699966430664
1739033587.7407641,134,96.48200225830078
1739033618.7204556,135,96.78800201416016
1739033648.4449296,136,96.84400177001953
1739033679.5384018,137,96.8759994506836
1739033710.872375,138,97.00399780273438
1739033742.481936,139,97.24800109863281
1739033773.6146317,140,97.4520034790039
1739033802.9867806,141,97.44400024414062
1739033834.3552623,142,97.5719985961914
1739033866.3213112,143,97.71800231933594
1739033897.911429,144,97.86399841308594
1739033929.4049833,145,97.86199951171875
1739033958.8958757,146,98.16799926757812
1739033989.8965502,147,98.01399993896484
1739034020.3282237,148,98.24199676513672
1739034052.7662425,149,98.302001953125
1739034084.6500409,150,98.5
1739034114.5541842,151,98.51799774169922
1739034143.9141493,152,98.58999633789062
1739034175.348793,153,98.59400177001953
1739034207.6272492,154,98.52400207519531
1739034238.753637,155,98.80400085449219
1739034269.245206,156,98.78800201416016
1739034299.1391327,157,98.97000122070312
1739034329.9514515,158,98.8499984741211
1739034361.9631555,159,98.9540023803711
1739034393.662259,160,99.02999877929688
1739034423.6314673,161,99.0780029296875
1739034453.0284011,162,99.20600128173828
1739034484.2224717,163,99.22799682617188
1739034516.4645615,164,99.28600311279297
1739034548.1036296,165,99.34200286865234
1739034578.091724,166,99.35199737548828
1739034607.5597887,167,99.39600372314453
1739034636.8917873,168,99.46600341796875
1739034667.4843464,169,99.5719985961914
1739034698.8300748,170,99.4739990234375
1739034730.485164,171,99.56600189208984
1739034760.8286922,172,99.62000274658203
1739034790.3117852,173,99.64399719238281
1739034821.026976,174,99.6259994506836
1739034852.6716766,175,99.64800262451172
1739034883.4789517,176,99.6500015258789
1739034913.6916363,177,99.6760025024414
1739034943.1820912,178,99.70600128173828
1739034972.2911367,179,99.72599792480469
1739035002.7434466,180,99.76200103759766
1739035034.1195638,181,99.76399993896484
1739035065.2522604,182,99.71800231933594
1739035095.665306,183,99.78600311279297
1739035125.373959,184,99.80799865722656
1739035156.2124352,185,99.77999877929688
1739035188.039785,186,99.80999755859375
1739035219.3348553,187,99.84400177001953
1739035250.5736923,188,99.83599853515625
1739035280.0903926,189,99.8280029296875
1739035310.9150398,190,99.85800170898438
1739035342.4138744,191,99.84400177001953
1739035374.3764179,192,99.8479995727539
1739035406.0119727,193,99.86599731445312
1739035435.6628854,194,99.86599731445312
1739035466.852795,195,99.85399627685547
1739035498.384181,196,99.8759994506836
1739035530.5356162,197,99.8740005493164
1739035561.2905338,198,99.88999938964844
1739035590.6793838,199,99.86799621582031
